"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"GVQW2";0.204070737531507;0.000596569208725967;0.008;0.006;1
"TNFRSF1B";0.204316585329143;5.59602799018663e-06;0.008;0.006;1
"CAPN3";0.204356674852924;0.0025982921345267;0.016;0.013;1
"EDN1";0.2044351537796;-0.0176507849634216;0.122;0.113;1
"RP11-890B15.3";0.204750794504679;-0.000508383027787199;0.01;0.008;1
"RP1-168L15.5";0.205348772164451;0.000628826545112999;0.01;0.008;1
"MRPL38";0.205419068975349;-0.000494990820377036;0.008;0.006;1
"SLC52A1";0.205427692170955;-0.00287683374296776;0.003;0.005;1
"C1QL2";0.205652275788321;-0.000393965558029515;0.012;0.01;1
"GTF2IRD2B";0.205925827252037;-0.000103654602847808;0.029;0.026;1
"RP11-314N13.3";0.205929789120944;-0.00348102952889204;0.003;0.005;1
"ABHD14B";0.206087994303406;-0.0126214045996185;0.077;0.069;1
"ANK1";0.206408938260179;0.00186270317399693;0.017;0.014;1
"TTC21A";0.206475519799907;-0.00514897413256443;0.032;0.028;1
"RP11-15H20.7";0.20658955965792;-0.00399439553600052;0.005;0.007;1
"RP11-318E3.9";0.206659829222325;0.00056491443473736;0.008;0.006;1
"COMMD6";0.206673566005854;-0.0293702316285458;0.978;0.966;1
"AC053503.4";0.206745719091014;-0.000421251379870808;0.008;0.006;1
"KCNH6";0.20678000017626;-0.00168754709256507;0.002;0.003;1
"VCX";0.20711745748008;-0.00754728393380141;0.019;0.016;1
"RP11-626G11.1";0.207161574049801;-0.00233849587786041;0.002;0.003;1
"MARCH4";0.207195411275679;0.000699944612745605;0.008;0.006;1
"ASPHD2";0.20724700290733;-0.012040794050097;0.073;0.066;1
"GUCA1A";0.207252968423975;-0.0389522776056755;0.119;0.123;1
"NRN1L";0.207327808662065;0.000508674728134631;0.008;0.006;1
"HRAT92";0.208174871635336;0.00140227528072139;0.007;0.006;1
"TRIM14";0.208598603959202;-0.00326301004102743;0.037;0.032;1
"MMAA";0.208707575710436;-0.00232170470525533;0.014;0.011;1
"MUM1L1";0.208818332539773;-0.00239971401786322;0.017;0.014;1
"AFF3";0.209025499010488;0.00223886575071566;0.01;0.008;1
"GABARAPL1";0.209051681607021;-0.0302828559136535;0.348;0.317;1
"BARX2";0.209063811871095;-0.000555624357451845;0.007;0.006;1
"TJP2";0.209097177088374;-0.0302542504648506;0.285;0.261;1
"IKZF2";0.209235700750398;0.00160947619017096;0.022;0.019;1
"TBC1D8";0.209278988425982;-0.0109156984371082;0.027;0.03;1
"ANGPTL1";0.209428260743814;0.000947479287306841;0.007;0.006;1
"CAMKK1";0.209439955656995;-0.00028622046098035;0.012;0.01;1
"C1orf145";0.209486769075341;-0.00139023131314199;0.003;0.004;1
"RP5-1159O4.1";0.209531398441574;-0.00203572776874057;0.026;0.022;1
"TMEM114";0.209587853590038;-0.000487103054110722;0.012;0.01;1
"PANO1";0.209707292273953;-0.00129391749334527;0.017;0.014;1
"GET4";0.209768609674262;-0.00464397661210547;0.005;0.006;1
"NPFFR1";0.210022527807966;0.0010031579310126;0.001;0.001;1
"RP11-651P23.5";0.210094875878919;0.000952375488781667;0.001;0.001;1
"RP13-890H12.2";0.210094875878919;0.00101811953673398;0.001;0.001;1
"FBXO4";0.21012899545768;-0.00453723856060874;0.025;0.021;1
"FMOD";0.21016724198701;0.00105403965768763;0.001;0.001;1
"UNC45B";0.21016724198701;0.000896849961025201;0.001;0.001;1
"CD8A";0.210203431805493;0.000525405361616206;0.001;0.001;1
"CXCR2";0.210239626133874;0.000802617091546425;0.001;0.001;1
"CARMN";0.210239626133874;0.000538934445145904;0.001;0.001;1
"GRIK1-AS1";0.210239626133874;0.000851583465799014;0.001;0.001;1
"RP11-7O11.3";0.210275824972355;0.00111200400388719;0.001;0.001;1
"PACERR";0.210275824972355;0.00080415916014492;0.001;0.001;1
"POU6F2-AS2";0.210275824972355;0.00110580950565963;0.001;0.001;1
"RP11-745C15.2";0.210275824972355;0.000998249168687827;0.001;0.001;1
"RP11-245J9.6";0.210312028321141;0.000886832500357362;0.001;0.001;1
"CCDC68";0.210312028321141;0.00054154379183839;0.001;0.001;1
"ZAP70";0.210348236180436;0.000793115714281599;0.001;0.001;1
"MEOX2";0.210348236180436;0.000687023796422829;0.001;0.001;1
"RP11-536K7.3";0.210348236180436;0.000326406774003744;0.001;0.001;1
"VWA8-AS1";0.210384448550444;0.000737451834969032;0.001;0.001;1
"FOXE1";0.210420665431368;0.000384515836341469;0.001;0.001;1
"TUSC8";0.210420665431368;0.000499383571026477;0.001;0.001;1
"LINC01483";0.210420665431368;0.000218157750001581;0.001;0.001;1
"AP000432.2";0.210420665431368;0.000275034053254734;0.001;0.001;1
"GS1-166A23.2";0.210456886823412;0.000708504902094008;0.001;0.001;1
"KCNQ1DN";0.210456886823412;0.000515262045628001;0.001;0.001;1
"PATE2";0.210456886823412;0.000343890202632778;0.001;0.001;1
"PTGS2";0.210493112726781;0.000438851385329567;0.001;0.001;1
"RP11-164P12.3";0.210493112726781;8.72919500702089e-05;0.001;0.001;1
"CARD6";0.210529343141676;6.17606454514093e-05;0.001;0.001;1
"SPANXB1";0.210529343141676;-8.24808216268185e-05;0.001;0.001;1
"FAM163A";0.210565578068302;-8.34254710598355e-05;0.001;0.001;1
"CYTIP";0.210565578068302;0.000178510804708391;0.001;0.001;1
"RP11-379F4.9";0.210601817506862;0.000359433773445774;0.001;0.001;1
"ABLIM3";0.210674309920599;0.000188471382853005;0.001;0.001;1
"CMTM2";0.210674309920599;0.000375081273088912;0.001;0.001;1
"PLCXD2";0.210710562896182;-0.00026842348482084;0.001;0.001;1
"RP11-192H6.2";0.210746820384512;8.27709611532677e-05;0.001;0.001;1
"ZNF16";0.210964150843697;-0.0294224774971196;0.144;0.131;1
"USP18";0.211195847879058;-0.00190898466580383;0.033;0.028;1
"SPAG8";0.211199723030275;0.00246207061015665;0.007;0.005;1
"RP11-567M16.6";0.211228572687046;-0.00885339714451362;0.028;0.024;1
"ERP29";0.211246486285331;-0.000441306109059569;0.9;0.85;1
"CSNK2A2";0.211305946765492;-0.0407102518695011;0.29;0.263;1
"NPNT";0.211556582303593;-0.00148469300486981;0.007;0.006;1
"MB21D1";0.211679641766059;-0.00264581053575401;0.018;0.015;1
"PDIK1L";0.211710930829528;-0.00618664150493821;0.029;0.025;1
"ENKUR";0.211736378490223;0.000556315069848502;0.007;0.006;1
"BHLHB9";0.21176171976885;-0.0106071685623087;0.055;0.049;1
"FYCO1";0.2117913075897;-0.00605535608558686;0.038;0.034;1
"SLC19A2";0.211951202434398;-0.00694942697295535;0.034;0.03;1
"SF3B6";0.211982536932039;-0.00387994025949956;0.936;0.899;1
"XXbac-BPG154L12.4";0.21224403749701;0.000907635253097684;0.01;0.008;1
"ZNF568";0.212262364152268;-0.00293370382491137;0.023;0.02;1
"GABBR2";0.212309168440171;0.00132055113193115;0.007;0.006;1
"CD79A";0.212328741902919;-0.000830342118124166;0.012;0.009;1
"NEGR1";0.212447357310181;0.000537523249754184;0.007;0.006;1
"TMEM101";0.212586294916024;-0.0492836582950333;0.279;0.252;1
"PAPPA2";0.212639548561766;0.000654097671566708;0.007;0.005;1
"CHRNB4";0.212662626511367;-0.000212555046057567;0.01;0.008;1
"ZNF470";0.212829672395246;-0.0148515894205049;0.039;0.043;1
"SLC12A8";0.213014248069686;-0.00406556936202207;0.028;0.024;1
"PLD2";0.213034124184858;-0.0221387638923346;0.104;0.094;1
"CEP112";0.213336042501843;-0.00217093417649354;0.023;0.019;1
"OCIAD1";0.21344237671513;-0.0234635690307177;0.666;0.595;1
"XX-C2158C12.2";0.213496653745414;0.00089433779161922;0.013;0.011;1
"CPNE5";0.213542926869359;-0.00593237830234423;0.005;0.007;1
"RP11-783K16.13";0.213638464085689;-0.000706741567566843;0.007;0.006;1
"LINGO1";0.213862481002295;-0.0302458698114673;0.231;0.21;1
"LAMTOR1";0.213881493876156;-0.0384540828170967;0.877;0.831;1
"CLPB";0.213887878485547;-0.0100933735453811;0.051;0.045;1
"GPR107";0.213893781368824;-0.0158775716882595;0.122;0.112;1
"ADM5";0.214580475692908;-0.00699590314365583;0.031;0.027;1
"CCDC186";0.214617405336561;-0.0199204556429971;0.124;0.113;1
"GLYATL2";0.21507952624572;0.000818420764328564;0.01;0.007;1
"RP4-660H19.1";0.215112384588601;-3.32273323308662e-05;0.012;0.009;1
"XYLT1";0.21535741828833;-0.00871036754182242;0.045;0.04;1
"PLD5";0.215381584673065;0.000675927207590601;0.015;0.012;1
"RP4-621F18.2";0.215441398775536;-0.00040662651037727;0.007;0.005;1
"MKRN1";0.215592310017711;-0.0379340604240466;0.546;0.487;1
"KAZALD1";0.215611200839308;-0.000786899379821411;0.007;0.005;1
"IFITM10";0.215708503800814;-0.00227544487774016;0.014;0.011;1
"ZNF543";0.215726678119534;-0.00780536680514136;0.057;0.052;1
"LATS2";0.21611769172012;-0.00988688473674962;0.07;0.063;1
"NBEAL2";0.216129784024546;-0.0038562633618761;0.047;0.042;1
"SDSL";0.216320609288617;-0.0197904434685036;0.067;0.06;1
"MIR217HG";0.216372810376615;-0.0124606858948348;0.015;0.018;1
"CSRP1";0.216452409394321;-0.00780696710138909;0.055;0.049;1
"RHOH";0.216717481427091;-0.0087574079994257;0.065;0.059;1
"BCL6";0.217053623829614;-0.000949677491733213;0.013;0.011;1
"ADAMTS12";0.217402366849813;-0.017645990645882;0.091;0.082;1
"FAM91A1";0.217423412948233;-0.0135560844769028;0.07;0.063;1
"RP11-334J6.6";0.217535775741926;-0.00213456211158943;0.001;0.002;1
"CACNG7";0.217712909808235;-0.0118754719832155;0.114;0.105;1
"ADGRE2";0.217739575084616;0.0005997850587268;0.007;0.005;1
"LRRC7";0.217767450205739;-0.000346608658060694;0.016;0.014;1
"C19orf67";0.2177720677249;-0.00204064813303526;0.001;0.002;1
"ZMAT4";0.218129454407894;-0.00777798511393533;0.029;0.025;1
"LASP1";0.218237637497649;-0.0347506503299889;0.271;0.246;1
"CCDC151";0.218538158645353;-0.0049007383754644;0.047;0.042;1
"DPY19L2";0.218601546440467;-0.00410345210617426;0.021;0.018;1
"CTD-3110H11.1";0.218771779263285;-0.00100592980606459;0.001;0.002;1
"AKR1C1";0.21916070017169;0.000853478356614028;0.007;0.005;1
"C9orf129";0.219255754921651;-0.00632974180512694;0.012;0.015;1
"ATP9A";0.219322505703913;-0.00790720331033067;0.054;0.048;1
"ARHGAP25";0.219361439775985;0.000325424978637707;0.015;0.012;1
"TMPRSS2";0.21950871463385;-0.00334948782732008;0.03;0.026;1
"CCBE1";0.219540010514327;0.000300454463686928;0.022;0.019;1
"RP11-448A19.1";0.219558295650052;-0.0134749186844243;0.048;0.042;1
"CD19";0.219560998668591;-0.00116126730183395;0.015;0.012;1
"PRDM16";0.219674021273508;-0.0105085996337551;0.055;0.049;1
"SORCS3";0.219687583192546;-0.00171082393771921;0.001;0.001;1
"UGT3A1";0.219689203032402;-0.000196423784796238;0.009;0.007;1
"MYRIP";0.219753833786888;-0.00145929089166016;0.001;0.001;1
"RAB27B";0.219827025590033;-0.00418426905646102;0.004;0.005;1
"RP11-219B17.3";0.219853236560817;-0.00114286100008895;0.001;0.001;1
"RP11-166O4.6";0.21988665283161;-0.000464759066031415;0.024;0.02;1
"ANO1";0.219897430114051;0.000675884579611349;0.007;0.005;1
"CTD-2666L21.1";0.219958665238385;-0.00490242380512039;0.004;0.005;1
"CTD-2340E1.2";0.219985823778699;-0.00149962872500747;0.001;0.001;1
"RP11-574K11.29";0.220052138898258;-0.00152317742484696;0.001;0.001;1
"CYP26B1";0.220184812163809;-0.00165107519610724;0.001;0.001;1
"OBFC1";0.220239703799441;-0.0266572659108273;0.165;0.15;1
"UPRT";0.220334745458775;-0.0119207476268473;0.102;0.093;1
"GSTA1";0.220450330829716;-0.000665646353186965;0.001;0.001;1
"SENP3";0.220536165888413;-0.00103074377599868;0.039;0.034;1
"RP11-396F22.1";0.220706452759063;-0.00679951721387816;0.008;0.011;1
"ZNF8";0.220949172459309;-0.00288786759279976;0.053;0.048;1
"DZIP1L";0.220996309893841;-0.00695114691460382;0.026;0.022;1
"FBXW12";0.221004951214247;-0.00367664149431784;0.013;0.011;1
"RP11-390P24.1";0.22135685553896;-0.00802404627404702;0.012;0.014;1
"CNBP";0.221448341667027;-0.0388670122463366;0.967;0.938;1
"PNPLA5";0.221776709587392;-0.000583284348564739;0.007;0.005;1
"TMEM187";0.222048162870943;-0.00728594561492041;0.06;0.054;1
"HDAC9";0.222148857602513;-0.0047670472402322;0.028;0.024;1
"WHSC1L1";0.22241822117201;-0.0329343934801699;0.626;0.561;1
"CD27";0.222491336694826;-0.00213324604734828;0.005;0.007;1
"KLF3";0.222546471017299;-0.0575978369501944;0.239;0.215;1
"MRPL57";0.222609698217792;-0.0310973857467693;0.875;0.82;1
"CTD-3138B18.5";0.223159095135274;-0.00695570979997194;0.073;0.066;1
"KCNQ3";0.223215480266883;-0.000196797900919122;0.007;0.005;1
"NRP2";0.223241881746241;-0.0206569903720581;0.124;0.113;1
"MCHR1";0.223312898634388;-0.000704722264276205;0.011;0.009;1
"ZNF529-AS1";0.223420543063197;-0.00729213456585436;0.067;0.061;1
"PSMB9";0.223487846029696;0.000155654769509557;0.007;0.005;1
"AFAP1";0.223518896548768;-0.0134741798524633;0.063;0.057;1
"SARM1";0.223720378594078;-0.00063921753745546;0.017;0.015;1
"PDZD7";0.223733607258411;0.000295874602623248;0.016;0.014;1
"RHBDF1";0.223885433325483;-0.00736292995132437;0.075;0.068;1
"SLC8A2";0.223896747908864;-0.0170556792562841;0.037;0.041;1
"DDX25";0.22395675724881;-0.0177968906334155;0.108;0.099;1
"PPARA";0.224200439434266;-0.00576893027187582;0.03;0.026;1
"ZNF517";0.224361736514126;-0.000634863987810402;0.016;0.013;1
"LOXL3";0.22481138084137;-0.00509418667865399;0.05;0.045;1
"ZBTB26";0.2249491902896;-0.00545536990441894;0.044;0.039;1
"DMKN";0.225023871743094;-0.0412286860671329;0.721;0.687;1
"RP11-47L3.1";0.225125624229624;-0.0061030552795909;0.034;0.029;1
"CNR2";0.225307126040109;0.000611983767513213;0.001;0;1
"PROK1";0.225307126040109;0.00043113330231057;0.001;0;1
"RP11-389G6.3";0.225307126040109;0.000981863749115355;0.001;0;1
"ABI3BP";0.225307126040109;0.000626811199226532;0.001;0;1
"SMAD1-AS1";0.225307126040109;0.000613473560457934;0.001;0;1
"DBET";0.225307126040109;0.000624434580079515;0.001;0;1
"RP4-668E10.4";0.225307126040109;0.000715447643109145;0.001;0;1
"RP5-942I16.1";0.225307126040109;0.00049298803065242;0.001;0;1
"UXT-AS1";0.225307126040109;0.00051155943263313;0.001;0;1
"RP11-308B5.2";0.225307126040109;0.000683900662711884;0.001;0;1
"AF011889.2";0.225307126040109;0.000479023569232396;0.001;0;1
"PALM2-AKAP2";0.225307126040109;0.000405269446864675;0.001;0;1
"RP11-297A16.2";0.225307126040109;0.000520310535115996;0.001;0;1
"LRRC18";0.225307126040109;0.000864873696561938;0.001;0;1
"CYP17A1";0.225307126040109;0.000700612468435167;0.001;0;1
"RP11-442O18.1";0.225307126040109;0.000798128720902868;0.001;0;1
"AICDA";0.225307126040109;0.00057165514984096;0.001;0;1
"LYZ";0.225307126040109;0.000868618845550252;0.001;0;1
"LINC00640";0.225307126040109;0.000467519395266533;0.001;0;1
"CEMIP";0.225307126040109;0.000410160430917121;0.001;0;1
"RP11-442O1.4";0.225307126040109;0.000719478460314809;0.001;0;1
"RP11-599B13.3";0.225307126040109;0.000720858309493449;0.001;0;1
"RP11-227G15.2";0.225307126040109;0.000539167269292365;0.001;0;1
"CACNG2";0.225307126040109;0.000438509122997471;0.001;0;1
"RP11-345P4.7";0.225370202246454;0.000717214582872706;0.001;0;1
"RP11-284F21.8";0.225370202246454;0.000581927764466709;0.001;0;1
"IL24";0.225370202246454;0.000321940054152759;0.001;0;1
"RP11-439E19.9";0.225370202246454;0.000773889128821199;0.001;0;1
"KLHL40";0.225370202246454;0.000431762992590103;0.001;0;1
"JCHAIN";0.225370202246454;0.000499748493976481;0.001;0;1
"LINC00222";0.225370202246454;0.000813263398752278;0.001;0;1
"ZC3H12D";0.225370202246454;0.000716004648367771;0.001;0;1
"PLG";0.225370202246454;0.000808998051822025;0.001;0;1
"SPDYE5";0.225370202246454;0.000664491780433343;0.001;0;1
"C7orf33";0.225370202246454;0.000370202347782803;0.001;0;1
"INE2";0.225370202246454;0.000600655587658549;0.001;0;1
"IL2RG";0.225370202246454;0.000514049825456187;0.001;0;1
"RP11-318C2.1";0.225370202246454;0.000577788745606419;0.001;0;1
"GLYAT";0.225370202246454;0.000646054425674627;0.001;0;1
"RP11-57C13.6";0.225370202246454;0.000483007516874226;0.001;0;1
"RP11-724N1.1";0.225370202246454;0.000356997961097378;0.001;0;1
"RP11-240G22.5";0.225370202246454;0.000501659405350672;0.001;0;1
"RP11-509A17.3";0.225370202246454;0.00030185258417121;0.001;0;1
"SIRPB2";0.225370202246454;0.000605605402722683;0.001;0;1
"CTC-523E23.5";0.225370202246454;0.000600684944226807;0.001;0;1
"PDXP";0.225370202246454;0.000447102845178634;0.001;0;1
"RP4-798A10.4";0.225433291061964;0.000418966129568687;0.001;0;1
"RP1-224A6.3";0.225433291061964;0.000410075795468958;0.001;0;1
"HIST2H4A";0.225433291061964;0.000561125812624099;0.001;0;1
"RP11-734K21.3";0.225433291061964;0.000580286407922968;0.001;0;1
"GACAT3";0.225433291061964;0.000398817437970671;0.001;0;1
"AC012358.7";0.225433291061964;0.000411714108798254;0.001;0;1
"ARPC4-TTLL3";0.225433291061964;0.00051961499632669;0.001;0;1
"RP11-669C19.1";0.225433291061964;0.00054040681448465;0.001;0;1
"SERPINI2";0.225433291061964;0.000286332998216581;0.001;0;1
"ATP13A5-AS1";0.225433291061964;0.000576795067334172;0.001;0;1
"TMPRSS11F";0.225433291061964;0.000447697686189975;0.001;0;1
"ADH4";0.225433291061964;0.000517378106294159;0.001;0;1
"RP11-185E12.2";0.225433291061964;0.000689680557243241;0.001;0;1
"HIST1H4L";0.225433291061964;0.000313497339650343;0.001;0;1
"RP11-149B9.2";0.225433291061964;0.000441097854824687;0.001;0;1
"CYBB";0.225433291061964;0.000558273026314102;0.001;0;1
"RP1-30E17.2";0.225433291061964;0.000373531931446274;0.001;0;1
"PRSS55";0.225433291061964;0.000395314066830086;0.001;0;1
"RP11-468H14.2";0.225433291061964;0.000452930222056333;0.001;0;1
"LINC01289";0.225433291061964;0.000428244944474054;0.001;0;1
"RP11-697M17.2";0.225433291061964;0.000395741554519694;0.001;0;1
"CD274";0.225433291061964;0.00049550215547202;0.001;0;1
"TRPM5";0.225433291061964;0.000238575950267181;0.001;0;1
"RP4-683L5.1";0.225433291061964;0.000282507157795192;0.001;0;1
"RP11-18C24.8";0.225433291061964;0.000529635809136226;0.001;0;1
"LINC00943";0.225433291061964;0.000370896703034735;0.001;0;1
"RP11-21K12.3";0.225433291061964;0.000450412423933423;0.001;0;1
"PCDH20";0.225433291061964;0.000498252384708933;0.001;0;1
"RP11-407N17.4";0.225433291061964;0.000330824822249308;0.001;0;1
"AC140912.1";0.225433291061964;0.000816006551315297;0.001;0;1
"RP11-235E17.6";0.225433291061964;0.000339833410101217;0.001;0;1
"FNDC8";0.225433291061964;0.000509603484475994;0.001;0;1
"CSHL1";0.225433291061964;0.000253500735443273;0.001;0;1
"RP11-410N8.3";0.225433291061964;0.000427308826708089;0.001;0;1
"AC092295.4";0.225433291061964;0.000279520882959804;0.001;0;1
"RP11-88H9.2";0.225496392487443;0.000155567351764642;0.001;0;1
"RP11-479J7.2";0.225496392487443;0.000201489289837505;0.001;0;1
"AC008074.1";0.225496392487443;0.000135064295548973;0.001;0;1
"ZNF385D-AS1";0.225496392487443;0.000142005825154066;0.001;0;1
"RP11-47P18.2";0.225496392487443;0.000142576483302568;0.001;0;1
"CTD-2231H16.1";0.225496392487443;0.000234322628386492;0.001;0;1
"NIM1K";0.225496392487443;0.000174842036704605;0.001;0;1
"CTD-2215E18.1";0.225496392487443;1.03565271179983e-05;0.001;0;1
"RP11-138J23.1";0.225496392487443;0.000337015142530504;0.001;0;1
"C5orf66-AS1";0.225496392487443;0.000283704051949251;0.001;0;1
"RP11-394O4.5";0.225496392487443;0.000278635928075634;0.001;0;1
"CDHR2";0.225496392487443;0.000253172336329147;0.001;0;1
"RP3-335E1.1";0.225496392487443;0.000257684539612668;0.001;0;1
"GIMAP5";0.225496392487443;0.000211659505757005;0.001;0;1
"AC006372.4";0.225496392487443;0.000198100105243144;0.001;0;1
"RP11-366F6.2";0.225496392487443;0.000372365213450408;0.001;0;1
"RP11-396J6.1";0.225496392487443;9.56649352907872e-05;0.001;0;1
"RP11-531A24.3";0.225496392487443;-1.60925859498555e-05;0.001;0;1
"RP11-12D24.10";0.225496392487443;0.000223608738326225;0.001;0;1
"RP11-318K12.2";0.225496392487443;0.000538804082911025;0.001;0;1
"ANKRD20A4";0.225496392487443;9.0250512047672e-05;0.001;0;1
"AC131263.1";0.225496392487443;0.000278503263042725;0.001;0;1
"SLC22A11";0.225496392487443;0.000187329466407787;0.001;0;1
"CTD-2562J17.7";0.225496392487443;0.000270369751630535;0.001;0;1
"ACRV1";0.225496392487443;0.000409499948409242;0.001;0;1
"LINC00167";0.225496392487443;0.000185283268336636;0.001;0;1
"RP11-166N17.1";0.225496392487443;0.000370330432802503;0.001;0;1
"DHH";0.225496392487443;0.000521514252272165;0.001;0;1
"GPR84";0.225496392487443;8.42678247281486e-06;0.001;0;1
"C1QTNF9B";0.225496392487443;0.000328203035456694;0.001;0;1
"TPPP2";0.225496392487443;0.00016917394990603;0.001;0;1
"RP11-561B11.2";0.225496392487443;0.000317462421604184;0.001;0;1
"CTD-2506J14.1";0.225496392487443;0.000173047643138491;0.001;0;1
"CYP1A2";0.225496392487443;-0.000179967825840678;0.001;0;1
"U95743.1";0.225496392487443;0.00019353942631245;0.001;0;1
"C16orf78";0.225496392487443;2.91697447160332e-05;0.001;0;1
"CMTM1";0.225496392487443;0.000149834849928801;0.001;0;1
"RP11-368I7.6";0.225496392487443;0.00035532114797128;0.001;0;1
"AC135178.7";0.225496392487443;-5.52143169567687e-05;0.001;0;1
"RP11-849N15.4";0.225496392487443;0.000218377385477126;0.001;0;1
"AC005954.4";0.225496392487443;0.000121107918707478;0.001;0;1
"MBD3L5";0.225496392487443;-0.000113209711467993;0.001;0;1
"CTD-3193O13.13";0.225496392487443;0.000103215727878121;0.001;0;1
"CTD-3020H12.4";0.225496392487443;2.19649977568922e-05;0.001;0;1
"CYP4F8";0.225496392487443;-6.71363946057573e-06;0.001;0;1
"GPR4";0.225496392487443;0.000375781012533424;0.001;0;1
"CGB7";0.225496392487443;0.000237709998166447;0.001;0;1
"KIR3DX1";0.225496392487443;0.000243052396182303;0.001;0;1
"RP5-1039K5.17";0.225496392487443;0.000278195549745793;0.001;0;1
"AC008079.10";0.225598357125265;0.00206079639846188;0.009;0.007;1
"WBP1";0.225680069342861;-0.000460707325515414;0.011;0.009;1
"GP6";0.225784210764986;0.00159741547346775;0.001;0.001;1
"FKTN";0.225861867974397;-0.00449443404913805;0.05;0.045;1
"EEF1B2";0.225941496382974;0.00529316396516677;0.999;0.997;1
"PROC";0.226047604516226;-0.00108328872658016;0.009;0.007;1
