"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
6.95260901298638e-33,0.0809077797831899,1,1,2.34170824166394e-28,"RPL27"
1.09290775100469e-32,0.172102545281277,0.968,0.921,3.68102259615888e-28,"HSPD1"
1.92456058441835e-32,0.085408782261613,1,1,6.48211250437946e-28,"FAU"
9.19769016263392e-32,0.0908694123587317,1,1,3.09787402367673e-27,"RPL23A"
1.17358778000935e-31,-0.0852044884229253,1,1,3.95276100184949e-27,"RPS28"
3.82204153847932e-31,0.102255065555932,0.44,0.299,1.28730181057522e-26,"NOVA1"
2.04975044264247e-30,0.152594749588013,0.91,0.827,6.9037644658641e-26,"NDUFB8"
3.1121103058046e-30,0.062827706899192,1,1,1.04818987209805e-25,"RPLP2"
5.38632050544093e-29,0.148870988926295,0.831,0.703,1.81416660943756e-24,"PPP4C"
6.60527357634142e-29,0.0680158595078071,1,1,2.22472219324755e-24,"RPL14"
7.66105435695964e-28,0.085662524481715,0.243,0.148,2.58031971796757e-23,"UHRF1"
1.38753705320828e-27,-0.168107834456394,1,0.997,4.67336354891082e-23,"H3F3B"
1.74345027298763e-27,0.140834433085581,0.982,0.952,5.87211486444964e-23,"HNRNPA2B1"
1.76290792218798e-27,0.143036850860309,0.984,0.956,5.93765017272133e-23,"PRDX6"
3.40622304471914e-27,0.19620192679504,0.999,0.996,1.14724998369185e-22,"TUBA1B"
6.12112702071997e-27,0.134670748164045,0.969,0.92,2.06165679184869e-22,"ST13"
1.58522339723137e-26,0.145554833438226,0.917,0.828,5.33919092421498e-22,"KDELR1"
3.09838696124871e-26,0.10509844389447,0.995,0.982,1.04356771241818e-21,"ATP5O"
6.41303955069072e-26,-0.0749863622113542,1,1,2.15997585106814e-21,"RPSA"
8.60917697539331e-26,-0.211187509031787,0.874,0.862,2.89965689708222e-21,"C4orf3"
9.63634256561721e-26,-0.079920817969481,1,1,3.24561653952553e-21,"RPL12"
9.66730936860398e-26,0.137527294908791,0.782,0.665,3.25604646843951e-21,"AHCY"
1.13394562296679e-25,0.158279144179697,0.899,0.81,3.81924225271443e-21,"HNRNPM"
1.43976410418348e-25,0.250747773683337,0.965,0.922,4.84926947930039e-21,"TUBA1A"
1.7598937319169e-25,-0.627927739016262,0.213,0.298,5.9274980784693e-21,"MT1G"
2.39309014591982e-25,-0.0717848665401517,1,1,8.06016692047255e-21,"RPL37"
8.3722852491568e-25,-0.317243115078548,0.742,0.747,2.8198693947685e-20,"FAM162A"
8.70110773826e-25,0.265013903646017,0.824,0.764,2.93062009732335e-20,"VIM"
1.23656536968214e-24,0.165769658446386,0.66,0.544,4.16487582162643e-20,"H2AFY"
4.01306327338643e-24,0.139127862574715,0.848,0.736,1.35163984110928e-19,"DNAJA1"
4.28133617316297e-24,0.226781008544211,0.723,0.607,1.44199683648302e-19,"GPC3"
4.7739587735826e-24,0.0964036596798352,0.474,0.352,1.60791705453036e-19,"TAX1BP3"
1.57671435328236e-23,0.130116989779019,0.885,0.796,5.31053161329033e-19,"EIF3I"
1.64337780762533e-23,0.143449265272325,0.925,0.848,5.53506079386286e-19,"TKT"
2.35153664226263e-23,-0.281614754537467,0.495,0.535,7.92021056480477e-19,"SLC2A1"
5.7449009512063e-23,0.110412591990996,0.652,0.519,1.93494008937579e-18,"C20orf24"
8.3460071309007e-22,0.133382246331667,0.914,0.84,2.81101866175866e-17,"CCT3"
1.51863833305342e-21,0.129234405231585,0.979,0.957,5.11492576955722e-17,"RANBP1"
2.33263717951277e-21,0.102464069253442,0.59,0.464,7.85655528431696e-17,"PCNA"
2.42111645382504e-21,0.11608833797187,0.8,0.685,8.1545623281281e-17,"NDUFB1"
2.43103947124991e-21,0.0555913249901911,0.237,0.151,8.18798404311682e-17,"KATNB1"
2.57154647961307e-21,-0.290103195206353,0.364,0.424,8.66122569798479e-17,"IFITM1"
3.61239543168204e-21,0.129918505021654,0.942,0.882,1.21669090534483e-16,"IMPDH2"
8.67907527149896e-21,0.116873184618151,0.86,0.759,2.92319934219357e-16,"CSNK2B"
1.2691154760756e-20,0.113780178877586,0.938,0.881,4.27450783497022e-16,"YWHAQ"
1.90892770413442e-20,0.123670438296764,0.857,0.771,6.42945940029515e-16,"MDH2"
2.75453573959752e-20,0.096702926654613,0.599,0.468,9.27755182453841e-16,"DYNC1I2"
4.54475861843662e-20,0.125853372914121,0.852,0.756,1.53072015027564e-15,"WBP5"
4.73505266555813e-20,0.11647039493795,0.933,0.872,1.59481308828663e-15,"PSMA4"
6.22888066890519e-20,0.0793360622329159,0.438,0.325,2.09794929809396e-15,"FRG1"
1.00627761752808e-19,-0.475723717675469,0.42,0.484,3.38924364359632e-15,"MT2A"
1.37682092442006e-19,0.0751075310589064,0.466,0.352,4.63727055553922e-15,"FEN1"
1.90646669646215e-19,-0.0501440785486098,1,1,6.42117048035416e-15,"RPS23"
2.61642868484361e-19,0.130966406964457,0.881,0.792,8.81239345342176e-15,"UCHL1"
4.88461747382774e-19,0.0881963833005286,0.57,0.45,1.64518801135992e-14,"TUBG1"
6.24881223492731e-19,0.0620434675438452,0.292,0.203,2.10466244884587e-14,"CKLF"
1.06109542751156e-18,0.0593327513943859,0.336,0.239,3.57387550940168e-14,"ATP6V0D1"
1.41602965061299e-18,0.066871737387491,0.458,0.342,4.76932946622963e-14,"NAA20"
4.84193324547192e-18,-0.0502412167369837,1,1,1.6308115364074e-13,"RPL13A"
6.00153354913002e-18,-0.280555650715861,0.48,0.52,2.02137651468248e-13,"SLC2A3"
6.55923906929721e-18,0.0698385868908933,0.499,0.382,2.20921731092999e-13,"MPDU1"
6.84277004767051e-18,0.102177856032912,0.532,0.42,2.3047133797559e-13,"DDX39A"
1.03244415442473e-17,0.0672983409373895,0.51,0.392,3.47737515651794e-13,"SCP2"
1.50372106062086e-17,0.0655342312823425,0.42,0.314,5.0646829042771e-13,"RRM1"
1.5231878864222e-17,0.113022621762464,0.821,0.723,5.1302491202586e-13,"PA2G4"
1.71641320367683e-17,0.10611804721889,0.902,0.82,5.78105131130392e-13,"STRAP"
2.04860200613024e-17,0.105513237315698,0.704,0.576,6.89989641684725e-13,"ISYNA1"
2.28628284508643e-17,0.0496155950211699,0.204,0.133,7.70042925053561e-13,"FDX1L"
2.32644337948971e-17,0.0581117046013205,0.394,0.29,7.83569394645929e-13,"PXMP2"
2.37134491518112e-17,0.0797243391606852,0.573,0.45,7.98692680882154e-13,"ZWINT"
3.59928533628812e-17,0.107466983454056,0.908,0.842,1.2122752941152e-12,"PSMA1"
4.04236194008954e-17,0.0811839461268021,0.522,0.406,1.36150792504156e-12,"SERPINF1"
5.25726460403077e-17,0.108443636268161,0.737,0.613,1.7706992912836e-12,"MAGED2"
5.65579576222248e-17,0.08371883745634,1,0.997,1.90492857067415e-12,"CFL1"
7.58605414694158e-17,-0.0538624733255961,1,1,2.55505889723139e-12,"RPS12"
8.0200414028458e-17,0.0684476668769428,0.45,0.345,2.70123014489249e-12,"PEPD"
8.29368324943367e-17,0.0652468066921139,0.376,0.279,2.79339545524175e-12,"HAT1"
8.45306844063929e-17,0.113852409724715,0.856,0.767,2.84707798149172e-12,"CNN3"
8.70148173795004e-17,0.0612596312218122,0.4,0.299,2.93074606415895e-12,"CENPK"
9.38905893738281e-17,0.112837533616708,0.942,0.895,3.1623289406999e-12,"EIF4A2"
1.08822098164953e-16,0.0635076218458777,0.406,0.305,3.66523708829378e-12,"NMT1"
1.21808308386913e-16,0.0610883564557045,0.473,0.36,4.10262563477962e-12,"BZW2"
1.34361048701892e-16,0.0736502113675598,0.599,0.475,4.52541448132842e-12,"ADI1"
1.36111959640736e-16,0.114358607670869,0.969,0.936,4.58438691265963e-12,"EIF5A"
1.37463475927012e-16,-0.437186338181079,0.254,0.319,4.62990733269769e-12,"MT1E"
1.5803789280762e-16,0.0973397337083373,0.621,0.512,5.32287426765346e-12,"TYMS"
1.76748206845584e-16,0.0877815650049655,0.537,0.423,5.9530563547661e-12,"DHFR"
1.85762532857051e-16,0.081863974099156,0.551,0.441,6.25666786915832e-12,"ACOT7"
1.86524949365e-16,0.0561279459947952,0.402,0.301,6.28234681956256e-12,"DHRS4L2"
1.95038389732022e-16,-0.122913605729533,0.113,0.169,6.56908800456422e-12,"SLC16A3"
2.30936067002926e-16,0.100055623455606,0.626,0.512,7.77815767272554e-12,"PSMD14"
2.60057824169217e-16,0.057115033016785,0.458,0.348,8.7590075758434e-12,"CORO1B"
3.26558879220294e-16,0.060291358070459,0.324,0.235,1.09988296110187e-11,"UNC50"
3.8868240889327e-16,0.0619859163967414,0.25,0.174,1.30912122139342e-11,"SELENBP1"
3.89726438629147e-16,0.0706894123514412,0.413,0.312,1.31263761794683e-11,"TUBB2A"
3.91191419310817e-16,0.106579469592273,0.968,0.909,1.31757181938076e-11,"HNRNPDL"
4.06906978320859e-16,0.0576068154362835,0.401,0.3,1.37050339368249e-11,"NAPA"
4.24417181021449e-16,0.126169993008205,0.943,0.896,1.42947950739834e-11,"CKB"
4.79584573967645e-16,0.0652197754019756,0.304,0.221,1.61528880358042e-11,"ARMCX2"
5.85246762303572e-16,0.0509534313868501,0.264,0.187,1.97116962011466e-11,"OAT"
6.30966341880168e-16,0.0621686786907832,0.381,0.285,2.12515773608659e-11,"RRM2"
6.36254573124867e-16,0.044484677453471,0.195,0.128,2.14296902774186e-11,"CCZ1B"
6.57529887036666e-16,0.0970748968195605,0.996,0.99,2.2146264125282e-11,"HMGB1"
6.9252458161453e-16,0.0830343102188925,0.503,0.397,2.3324920433359e-11,"PEG10"
8.9050113659344e-16,0.117285682406789,0.774,0.678,2.99929687816037e-11,"TUBB4B"
1.10992332774445e-15,0.111094393579442,0.811,0.711,3.73833276017608e-11,"CCT7"
1.18826794663722e-15,0.114948062341576,0.807,0.713,4.00220527106881e-11,"PPIB"
1.20400339850925e-15,0.066177040589478,0.606,0.492,4.055203846519e-11,"SRP19"
1.2853205210306e-15,-0.0486697220703309,1,1,4.32908804688316e-11,"RPL37A"
1.32767864369548e-15,0.0555529385519257,0.356,0.263,4.47175443983075e-11,"PPP6C"
1.36092964589252e-15,0.100581753152904,0.935,0.879,4.5837471403306e-11,"FKBP1A"
1.48923681895154e-15,0.0523059515777097,0.289,0.208,5.01589852991067e-11,"RSU1"
2.2967119858636e-15,0.0351856198735232,0.144,0.088,7.73555563958719e-11,"CTC-524C5.2"
2.3577538480642e-15,0.0539495481779242,0.438,0.334,7.94115073566502e-11,"HADH"
2.65966887630225e-15,0.0371699629016115,0.174,0.113,8.95803074227362e-11,"MTHFS"
2.67470543375339e-15,0.066505957170063,0.57,0.449,9.0086753714248e-11,"PSENEN"
2.83073300173294e-15,0.0637595654524727,0.428,0.326,9.53419182313670e-11,"SCCPDH"
3.04226223523427e-15,0.0697383386011646,0.572,0.457,1.02466434344926e-10,"ATXN10"
3.05963237807741e-15,0.0410181638954745,0.226,0.154,1.03051478126025e-10,"PRIM2"
3.18144568395992e-15,-0.049695460049481,1,1,1.07154272081454e-10,"RPL8"
3.22609005911263e-15,0.0979675920459719,0.92,0.866,1.08657939280973e-10,"ARPC2"
3.28543823334097e-15,0.0479963094664407,0.256,0.181,1.10656845137157e-10,"MRPS28"
4.23709248702384e-15,0.0366836304952286,0.187,0.123,1.4270951205545e-10,"POLD1"
4.44130755658222e-15,0.0836015884336523,0.492,0.388,1.49587679813246e-10,"CNTNAP2"
4.7865110745691e-15,0.132252581493826,0.72,0.628,1.61214479502562e-10,"KIAA0101"
5.05205053595353e-15,0.111379475067087,0.882,0.795,1.70158114101451e-10,"PPA1"
5.12434615323639e-15,0.0849071895814641,0.999,0.997,1.72593102787155e-10,"EEF2"
5.24310784312504e-15,0.0402760159808901,0.139,0.085,1.76593115264295e-10,"IPO4"
5.44856859265892e-15,0.0951001992333851,0.772,0.662,1.83513238769345e-10,"EWSR1"
5.84518879101693e-15,0.112393119077983,0.86,0.776,1.96871803670241e-10,"XRCC5"
5.88845228867314e-15,0.0575598738866665,1,1,1.983289615348e-10,"H3F3A"
6.56215830243294e-15,0.0954001501253452,0.833,0.737,2.21020053784244e-10,"ATP5H"
7.54735951493939e-15,0.0594355399739555,0.48,0.376,2.54202615822674e-10,"UFD1L"
8.98523264172294e-15,0.102727166385795,0.698,0.593,3.02631620605871e-10,"GLRX3"
9.05642939366396e-15,0.140734379100265,0.489,0.395,3.05029598407996e-10,"FABP7"
9.20968904454468e-15,0.0887818009693255,0.886,0.794,3.10191536709309e-10,"TCEAL8"
9.41646578093352e-15,0.0430815708897667,0.312,0.228,3.17155983967622e-10,"PNO1"
9.54083233822226e-15,0.0657598588336296,0.45,0.351,3.21344773983664e-10,"WDR77"
1.02402984214006e-14,0.0383254238589318,0.272,0.193,3.44903491131194e-10,"LOXL1"
1.05405693027237e-14,0.056893042953386,0.323,0.239,3.55016914685039e-10,"SVIP"
1.10194631074904e-14,0.0430454131264071,0.24,0.168,3.71146536923385e-10,"RAD51"
1.12295696484091e-14,0.0400467136278492,0.205,0.139,3.78223135328067e-10,"N6AMT2"
1.33683778725175e-14,0.0894474924332744,0.988,0.964,4.50260335124261e-10,"ERH"
1.39490626834283e-14,0.0974312406239402,0.894,0.818,4.69818380240548e-10,"CDK4"
1.39736230555273e-14,0.0804136191061026,0.586,0.479,4.70645598133215e-10,"ADSL"
1.55885550509594e-14,0.0527119076628714,0.393,0.297,5.25038122671365e-10,"TFDP1"
1.6259162512554e-14,0.0416532921435098,0.23,0.159,5.47624852585332e-10,"SNX7"
1.69110033886028e-14,0.098094438706358,0.97,0.919,5.69579505131529e-10,"ATP5B"
1.77030460494933e-14,0.0727592560975214,0.487,0.387,5.96256293992985e-10,"EIF4A3"
1.79166137561494e-14,0.0474848206057115,0.262,0.187,6.03449467920866e-10,"SUCLG2"
1.88785233888134e-14,0.0889133861914306,0.98,0.956,6.35847546258626e-10,"NDUFB11"
1.9011042921761e-14,0.0996428202846815,0.852,0.767,6.40310936647833e-10,"PHGDH"
1.92642881391305e-14,0.0807203787073164,0.593,0.484,6.48840488814055e-10,"GMNN"
2.23810383318547e-14,0.0423427439899061,0.332,0.244,7.53815752055199e-10,"CMPK1"
2.47428544422285e-14,0.109383030950553,0.882,0.815,8.33364080468697e-10,"NME1"
2.52714126969828e-14,0.0523970656744402,0.391,0.296,8.51166451047076e-10,"VRK1"
2.64205391403803e-14,0.0504395281391776,0.353,0.264,8.89870178787147e-10,"BOP1"
2.83033819461206e-14,0.083165839119141,1,0.999,9.53286207327289e-10,"ATP5G2"
2.90782462518122e-14,0.0642225402521347,0.442,0.341,9.79384412007286e-10,"UNG"
3.07809607628687e-14,0.0434413314501295,0.286,0.207,1.03673353945418e-09,"SMU1"
3.22489419365536e-14,0.0785441909486242,0.746,0.633,1.08617661336506e-09,"NDUFB6"
3.40550417354972e-14,0.0583916576611155,0.572,0.455,1.14700786069328e-09,"AAMP"
3.53636552791842e-14,0.0367734583950756,0.238,0.166,1.1910832734582e-09,"GCDH"
3.60489491590744e-14,0.0806887480126856,0.713,0.594,1.21416465662679e-09,"LTA4H"
3.77271534546465e-14,0.0488262255464125,0.386,0.292,1.27068825550595e-09,"DLD"
4.67697707275276e-14,0.0897355495974355,0.605,0.503,1.57525264787386e-09,"PSAT1"
4.9197926025635e-14,0.0354452731386522,0.199,0.135,1.65703534646941e-09,"TMED7"
6.2902125740221e-14,0.0883238634296923,0.801,0.703,2.11860649705638e-09,"OLA1"
6.41099184030278e-14,0.0957159071656086,0.903,0.832,2.15928616173238e-09,"DDX5"
6.43101747585261e-14,0.0529453491102427,0.355,0.268,2.16603099604192e-09,"PMPCA"
6.44587854831807e-14,0.0364097488309383,0.206,0.14,2.17103635385901e-09,"BAZ1A"
6.67519077670231e-14,0.0542551311812189,0.245,0.173,2.24827100550111e-09,"REC8"
6.80286980697154e-14,0.0624978213073404,0.492,0.387,2.29127457968608e-09,"NDN"
7.45222470208305e-14,0.0862960706918745,0.999,0.998,2.50998380190859e-09,"H2AFZ"
8.912879263793e-14,0.05528370120823,0.563,0.448,3.00194686483812e-09,"APOO"
9.08349374671247e-14,0.0497366893894791,1,1,3.05941152883023e-09,"GNB2L1"
9.34090654585158e-14,0.0525338801457617,0.43,0.329,3.14611073370827e-09,"CTPS1"
9.73378084027795e-14,0.0740589100618366,0.616,0.509,3.27843472481402e-09,"VPS29"
9.96829315822205e-14,0.0376259416841599,0.418,0.319,3.35742081862077e-09,"PPID"
1.03532655808391e-13,0.0533041303653075,0.439,0.342,3.48708338028243e-09,"MCM5"
1.13639273336681e-13,0.0937732357685953,0.673,0.568,3.82748436525277e-09,"MRPL23"
1.15602156912952e-13,0.0472872245168766,0.221,0.156,3.89359624698513e-09,"CLN3"
1.16569809989974e-13,0.0895455652014956,0.784,0.687,3.92618777027231e-09,"NDUFA13"
1.27469584118501e-13,0.041370782285815,0.23,0.162,4.29330306269522e-09,"PNMA1"
1.38994169589568e-13,0.0570883170531686,0.476,0.372,4.68146262594625e-09,"SDHB"
1.52546953441186e-13,0.0415450710948381,0.235,0.166,5.13793393885258e-09,"MRPL39"
1.68987960748133e-13,0.0704332627998721,0.652,0.537,5.69168350595787e-09,"BZW1"
1.70428886693605e-13,0.0650253811432623,0.533,0.428,5.74021533272731e-09,"IMMP1L"
1.74506789264931e-13,0.0350384325375987,0.22,0.154,5.87756316923212e-09,"TMBIM4"
1.81315275108694e-13,0.063347190422297,0.513,0.411,6.10687978093593e-09,"PSMD13"
2.04360011812529e-13,0.0515387880515529,0.384,0.295,6.88304955785779e-09,"C16orf59"
2.1179523287651e-13,0.0807962038929886,0.98,0.949,7.13347523851372e-09,"BANF1"
2.16657538585807e-13,0.0536789326353598,0.267,0.193,7.29724255710856e-09,"GGH"
2.27106245444837e-13,0.0485261406890895,0.405,0.311,7.64916545282757e-09,"UGDH"
2.29386406641723e-13,0.0834206074288102,0.661,0.555,7.72596356209986e-09,"IDH2"
2.31635777824051e-13,0.0848291963143122,0.714,0.608,7.80172463289187e-09,"CDC37"
2.42684123959268e-13,0.0592561419626777,0.433,0.339,8.17384397907212e-09,"DNAJB11"
2.50065085920343e-13,0.0900894967803951,0.896,0.818,8.42244215888309e-09,"CCT8"
2.63938732550754e-13,0.0868162360905983,0.548,0.443,8.88972045104193e-09,"IFT57"
2.75238468740965e-13,0.060811360016705,0.418,0.327,9.27030686566443e-09,"CLSPN"
2.77930799338301e-13,0.0485106035660739,0.385,0.296,9.36098725251331e-09,"GPAA1"
2.80325479773469e-13,0.081019505132145,0.972,0.939,9.4416424842502e-09,"SEC61B"
2.83428362735927e-13,0.0706308333945187,0.471,0.377,9.54615068530875e-09,"SHMT2"
2.89685161893736e-13,-0.0538322618794682,1,1,9.75688593774291e-09,"RPL31"
3.18525514832719e-13,0.0547593006553508,0.393,0.303,1.07282578650808e-08,"RARS"
3.29113124288123e-13,0.103017206442293,0.916,0.866,1.10848591391483e-08,"SSBP1"
3.46353554306946e-13,0.0542038709048437,0.423,0.329,1.16655340626123e-08,"DNAJC15"
3.79021636457997e-13,0.0781881432791405,0.889,0.803,1.27658277375418e-08,"APEX1"
3.81452022917422e-13,0.0438483276967004,0.428,0.332,1.28476855838817e-08,"DPM1"
4.04297064375756e-13,0.0929882570440235,0.9,0.831,1.36171294252399e-08,"PSMB2"
4.10160807257695e-13,0.0961816844764739,0.478,0.386,1.38146261492464e-08,"PLP1"
4.17360158836463e-13,0.045291256900217,0.319,0.24,1.40571075097709e-08,"RIC8A"
4.44394834005764e-13,0.109007404373975,0.875,0.797,1.49676624041481e-08,"MAP1B"
4.50629883007294e-13,0.0821278947324344,0.51,0.413,1.51776650895687e-08,"PRKCDBP"
4.60820349049853e-13,0.0597290719967641,0.548,0.439,1.55208901763481e-08,"COPS3"
4.81234182774799e-13,0.0608469164353567,0.485,0.386,1.6208448510038e-08,"DNAJC9"
4.9697530684161e-13,0.0339120317021059,0.213,0.148,1.67386253097323e-08,"FUZ"
5.07465095056844e-13,0.0500395265378936,0.36,0.276,1.70919318666095e-08,"LMNB1"
5.39936579261527e-13,0.0874076977844083,0.861,0.774,1.81856039261075e-08,"VDAC1"
5.49896722752057e-13,0.0426964121564729,0.429,0.333,1.8521071519012e-08,"USB1"
5.52641532295549e-13,0.0649722311396369,0.61,0.499,1.86135194492464e-08,"NDUFB3"
5.87439556054485e-13,0.102198577025858,0.987,0.976,1.97855516874711e-08,"HSPE1"
5.8970798444069e-13,0.0376701441340596,0.239,0.171,1.98619546239469e-08,"RBMXL1"
5.90941396254151e-13,0.0583985023755659,0.521,0.417,1.99034971672361e-08,"COPS5"
6.10677342427481e-13,0.0695657873045833,0.678,0.564,2.05682235703e-08,"HAUS1"
6.11106702590146e-13,-0.199569504910424,0.895,0.892,2.05826848499387e-08,"LDHA"
6.39371384227616e-13,0.0582497508039337,0.513,0.41,2.15346675921703e-08,"AC004556.1"
6.60229776331865e-13,0.0977620405763979,0.776,0.685,2.22371990966335e-08,"MDH1"
6.78904349503847e-13,0.0614976886090312,0.557,0.444,2.28661773956391e-08,"RPA2"
7.0379514803168e-13,0.0451031528107867,0.379,0.288,2.3704524380855e-08,"CNP"
7.19902303705436e-13,0.0712691061949664,0.421,0.33,2.42470294911028e-08,"PLTP"
7.32186243401968e-13,0.0776950796975635,0.734,0.632,2.46607648640217e-08,"PGD"
7.57818857593005e-13,0.076901806395705,0.607,0.502,2.552409694259e-08,"SNRNP40"
7.61750555957285e-13,0.0441278182388537,0.36,0.273,2.56565204751973e-08,"FUOM"
7.63719613026047e-13,0.0213511354498069,0.161,0.106,2.57228402863303e-08,"MTERF3"
7.71270330208424e-13,-0.0438369977671593,1,1,2.59771559917499e-08,"RPL10"
8.2053906001516e-13,0.0280970749473674,0.179,0.121,2.76365760803706e-08,"AC011043.1"
8.28621977198263e-13,0.0370704851879913,0.423,0.327,2.79088168140147e-08,"PTPRA"
8.44550979805094e-13,0.0561887152840739,0.452,0.357,2.84453215508154e-08,"NXT1"
9.19989201079291e-13,0.0733892098855011,0.793,0.69,3.09861562815516e-08,"SMARCB1"
9.32467733726909e-13,0.0393795679785285,0.282,0.208,3.1406445739656e-08,"PSMC3IP"
9.33608537742456e-13,0.0777375460638166,0.784,0.674,3.14448691597037e-08,"NSA2"
1.02054027131853e-12,0.0865408127410532,0.874,0.79,3.43728168782794e-08,"EIF4A1"
1.03016168363988e-12,0.0990478988960686,0.9,0.835,3.46968756666749e-08,"MGST3"
1.05862587545356e-12,0.0526626961101205,0.501,0.397,3.56555781111514e-08,"SAMM50"
1.07009074379421e-12,0.0312187870595728,0.258,0.187,3.60417263417328e-08,"CNOT3"
1.0715213684713e-12,0.0963674579634597,0.847,0.764,3.60899112114819e-08,"ADH5"
1.07683299220916e-12,0.0414991676015105,0.427,0.328,3.62688120105967e-08,"PTGR1"
1.16141053342845e-12,0.0326154404901819,0.134,0.086,3.91174681764038e-08,"WDR76"
1.21693932038996e-12,0.0367430955804215,0.14,0.091,4.09877332500543e-08,"NACA2"
1.25056328925455e-12,0.0311542003335861,0.275,0.2,4.21202221453825e-08,"CWF19L2"
1.32323275566067e-12,0.0550045728732856,0.495,0.392,4.45678024434072e-08,"RFXANK"
1.33895689401147e-12,0.0359034362372005,0.232,0.165,4.50974071472002e-08,"COMMD8"
1.59149744862498e-12,0.0819216294894067,0.867,0.796,5.3603225567138e-08,"ATP5F1"
1.60092570142836e-12,0.0304714966468521,0.383,0.291,5.39207785498085e-08,"QTRT1"
1.6213173855484e-12,0.0437723470759329,0.4,0.307,5.46075908626556e-08,"COPS4"
1.63575800782947e-12,0.0865994921991706,0.839,0.743,5.50939654617043e-08,"PTOV1"
1.76270410120349e-12,0.0901512795598429,0.898,0.825,5.93696368326349e-08,"CCT4"
1.79761650880663e-12,0.074595437099261,0.93,0.874,6.05455216331163e-08,"OSTC"
1.80223902559051e-12,0.0386894572484422,0.232,0.166,6.07012126209139e-08,"FANCL"
1.80679799554021e-12,0.0307206753367266,0.33,0.247,6.08547632877898e-08,"DMAP1"
1.95927805071942e-12,0.0825926916028386,0.973,0.941,6.59904440262808e-08,"SNRPB"
2.08774914258792e-12,0.04162356387729,0.365,0.279,7.03174788715038e-08,"TSFM"
2.10487196285539e-12,0.0463328517403603,0.521,0.416,7.08941925809325e-08,"UBE2F"
2.12485675627606e-12,0.0580249872155302,0.513,0.408,7.15673004081341e-08,"SF3B4"
2.13649232099516e-12,0.0547283784700107,0.529,0.423,7.1959197863438e-08,"MAGED1"
2.21575200574842e-12,0.0319622260987539,0.18,0.123,7.46287433056127e-08,"SESTD1"
2.22615162468924e-12,0.0402109439287701,0.298,0.222,7.49790128711584e-08,"TP53I3"
2.23271520234023e-12,0.0771425052064778,0.783,0.676,7.52000807300213e-08,"LSM6"
2.24008209924707e-12,0.0793890407889561,0.989,0.972,7.54482051847407e-08,"BSG"
2.24593830681424e-12,0.115310157725576,0.662,0.573,7.56454481118103e-08,"FRZB"
2.32556312503925e-12,0.0425163668420492,0.285,0.212,7.8327291614447e-08,"NUDT11"
2.36291250963171e-12,-0.0628464010727683,1,1,7.95852562369056e-08,"FTH1"
2.45659251264523e-12,0.0315696928806291,0.344,0.26,8.2740492418404e-08,"SLC35A4"
2.51719602157599e-12,0.0324582207375841,0.268,0.195,8.47816792027011e-08,"ERP44"
2.58618744870941e-12,0.0598882771734435,0.679,0.567,8.71053794599818e-08,"NAE1"
2.66694017231485e-12,0.0495571167628612,0.519,0.414,8.98252119437365e-08,"AHSA1"
2.81461597573116e-12,0.033712108419588,0.187,0.129,9.47990806786013e-08,"DEGS1"
2.850432818601e-12,0.081959888647239,0.769,0.666,9.60054277633003e-08,"UBE2N"
2.86590281962015e-12,0.0311015413338762,0.2,0.14,9.65264728676264e-08,"FTSJ3"
3.08941653730163e-12,0.0803347446411908,0.817,0.717,1.04054638392856e-07,"TECR"
3.24241350722755e-12,0.0425827820887725,0.4,0.311,1.09207729336931e-07,"ACYP1"
3.29130943118283e-12,0.0490523795254797,0.423,0.334,1.10854592951669e-07,"TIMM23"
3.37199732896794e-12,0.029681586363429,0.252,0.183,1.13572242036969e-07,"EXOSC9"
3.39618191520168e-12,0.0713697636857972,0.527,0.43,1.14386803085908e-07,"PSMD6"
3.43237398600959e-12,0.0465619197443478,0.421,0.328,1.15605788222789e-07,"FAM127A"
3.50585019884486e-12,0.0848261814832338,0.338,0.264,1.18080540547294e-07,"LIX1"
3.55990721581216e-12,0.0282427892807469,0.199,0.139,1.19901234935769e-07,"C3orf38"
3.9218536239153e-12,0.0667348495700427,0.629,0.525,1.32091951907091e-07,"PPP2CA"
4.16605357745907e-12,0.0454003804174901,0.393,0.306,1.40316850542399e-07,"PRRT2"
4.1704194088163e-12,0.05473875449376,0.466,0.374,1.40463896108342e-07,"GOT2"
4.210541412417e-12,0.0360310156728645,0.162,0.109,1.41815245311617e-07,"CHAF1B"
4.22384838064466e-12,0.0371855373716804,0.419,0.326,1.42263437308493e-07,"PON2"
4.23262539703603e-12,0.041363642313282,0.416,0.324,1.42559055997571e-07,"WDR34"
4.36735474419699e-12,0.0349369294765475,0.319,0.24,1.47096875139299e-07,"C5orf15"
4.50814013098222e-12,0.0453942977766056,0.417,0.327,1.51838667751612e-07,"ASMTL"
4.59382824841055e-12,0.0426869281998,0.477,0.375,1.54724729234716e-07,"PSMC2"
4.68258575380490e-12,0.0397041020202386,0.252,0.185,1.57714170773903e-07,"PHF20L1"
4.68305292186982e-12,0.0866826256634745,0.96,0.915,1.57729905461497e-07,"UQCR11"
4.86367977353025e-12,0.0264570002015622,0.444,0.343,1.63813598452273e-07,"DHPS"
4.87110670264428e-12,0.0830283044902012,0.986,0.969,1.64063744851762e-07,"PRDX2"
4.97699483032979e-12,0.0292109563075502,0.175,0.12,1.67630162880338e-07,"FANCG"
