"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"CCDC120";0.718521577700774;-0.0149861465962117;0.08;0.077;1
"CCDC146";0.718759174206055;0.00117821736097645;0.009;0.008;1
"VAT1";0.719155144389531;-0.0414940299747902;0.624;0.572;1
"HDGF";0.719467964203271;-0.0449606927596053;0.691;0.647;1
"RP11-129M6.1";0.719624177360219;-0.0171646789481055;0.056;0.056;1
"C1RL-AS1";0.719934745767874;-0.00289390978404796;0.009;0.008;1
"ST8SIA6";0.720016687688138;-0.0015278473156917;0.013;0.013;1
"PHLPP2";0.720050995452647;-0.0179108790978614;0.055;0.052;1
"RP11-441O15.3";0.720198071751575;-0.0125852175985724;0.02;0.021;1
"CPEB1";0.720265259564553;-0.00669802538776327;0.014;0.015;1
"CEBPZ";0.720534108260509;-0.0407364001666686;0.495;0.456;1
"NDUFV2";0.721223070408135;-0.00972577160300836;0.864;0.816;1
"ZFP41";0.721284961234986;-0.00414761071028437;0.031;0.029;1
"SP2-AS1";0.721534773967748;-0.000539226943806515;0.003;0.003;1
"KLK7";0.721534773967748;-0.000441850354203107;0.003;0.003;1
"SFRP5";0.721776464511278;-0.00629593793335267;0.023;0.024;1
"SEMA3F-AS1";0.72215027474027;-0.000422875128122216;0.003;0.003;1
"SGMS1-AS1";0.72215151780064;-0.0029462000474064;0.011;0.01;1
"CTB-58E17.5";0.722186298493183;-0.00134127711061189;0.004;0.005;1
"NTN5";0.722334096061524;9.57872948438299e-05;0.009;0.008;1
"EMC6";0.722535525366031;-0.0172622096445216;0.819;0.762;1
"CLEC4A";0.722827533367557;-0.000927576802946542;0.003;0.003;1
"COX4I1";0.722830125027757;-0.00513584023733271;1;0.998;1
"LARP1";0.722881775035411;-0.0513128507212931;0.536;0.491;1
"ZNF23";0.722889113111323;-0.000696431039891608;0.003;0.003;1
"FUT11";0.723170436649456;-0.0231971860640138;0.099;0.1;1
"MIF-AS1";0.723345201826422;-0.0101703784512925;0.043;0.044;1
"HSPB2";0.723381815640079;-0.000866271939076515;0.003;0.003;1
"LAMP5";0.723474512741537;-0.0734336078043892;0.332;0.31;1
"RP11-7F17.3";0.723566608662888;-0.00122547678009732;0.003;0.003;1
"ATP7B";0.723580667508565;-0.00176226262497797;0.013;0.012;1
"SLC51A";0.724836692410707;-0.00146471383811652;0.005;0.006;1
"USP46";0.72502516961253;-0.039134580921527;0.232;0.216;1
"HMGXB4";0.725279233305592;-0.0527002794262822;0.562;0.516;1
"AC074117.10";0.725298465432243;-0.0145552013925752;0.064;0.062;1
"TRMO";0.725426257970815;-0.00594161813535563;0.037;0.035;1
"ZNF808";0.725518337376439;-0.00430828954962399;0.037;0.036;1
"TM6SF1";0.725583675565395;-0.00146468873371251;0.002;0.002;1
"CYP2D6";0.72562019993683;-6.42740549534919e-05;0.006;0.005;1
"PLXNA3";0.725682979261834;-0.00560590004438268;0.047;0.045;1
"KCNT2";0.725854733084212;-0.00632492541771029;0.016;0.017;1
"FUK";0.725955739617652;-0.0027197279477985;0.016;0.015;1
"AGBL2";0.725992549574371;-0.000935175069725357;0.011;0.01;1
"RP11-66H6.3";0.726081926449546;-0.00158767222582053;0.002;0.002;1
"RTN4R";0.726091053294941;-0.0173784327951795;0.109;0.104;1
"RP11-573D15.2";0.726216019569397;0.00152386698547135;0.008;0.008;1
"C10orf10";0.726243077578237;-0.00467248474730314;0.019;0.019;1
"SERTAD4";0.726352045834571;-0.0078608226058867;0.05;0.048;1
"SLC38A8";0.726401319840178;-0.00398859301279117;0.016;0.015;1
"PLSCR4";0.726509090915422;-0.00253623641371244;0.002;0.002;1
"ADGRE2";0.726607740906014;-0.000261965124310769;0.006;0.005;1
"FBXO24";0.726832245475936;-0.00102120576007648;0.006;0.005;1
"RP11-373N22.3";0.726936340434158;-0.00196835234459735;0.002;0.002;1
"PADI3";0.726966300844744;-0.00109321537334201;0.005;0.006;1
"GRHL2";0.727029490035029;-0.00418039443132529;0.028;0.026;1
"PRCAT47";0.727078775820038;-0.000643700391503811;0.002;0.002;1
"CACNA1I";0.727221220638233;-0.000910134376437427;0.002;0.002;1
"ZNF565";0.72726954560874;-0.00400512114220591;0.026;0.025;1
"AHNAK2";0.727357338498905;0.00111848549633834;0.008;0.008;1
"TCL1A";0.727373990271472;-0.0023771625245071;0.013;0.012;1
"RP11-80A15.1";0.72750613855355;-0.00140915473258893;0.002;0.002;1
"AC007563.5";0.727577373920537;-0.000923500970579468;0.002;0.002;1
"RP11-216B9.6";0.727577373920537;-0.000899105277777235;0.002;0.002;1
"RP11-318C24.2";0.727648611641662;-0.00124845297327285;0.002;0.002;1
"PTGER2";0.72771985171636;-0.000824165664648626;0.002;0.002;1
"SMDT1";0.727780207140672;-0.0243407848275292;0.743;0.684;1
"RP11-128A17.2";0.727933586056261;-0.00101239463169202;0.002;0.002;1
"C20orf194";0.727991116676829;-0.00968145830040164;0.067;0.065;1
"FAM133A";0.728063878132899;-0.00434634342100154;0.032;0.031;1
"GGACT";0.728096920172195;-0.0093192292650541;0.042;0.04;1
"RP11-402J6.1";0.728574915986334;-0.000697372136957242;0.002;0.002;1
"TCEA3";0.728580749854548;-0.00706472402239171;0.027;0.026;1
"SCARA5";0.728908255787274;-0.00109384426298235;0.001;0.001;1
"RSPO2";0.729096729989529;0.000811054288710216;0.003;0.003;1
"LINC01106";0.729096762270117;-0.00102402377639104;0.001;0.001;1
"LINC00941";0.729160593954851;-0.00399045019123648;0.009;0.01;1
"ZNF471";0.729285285131762;-0.00116650048305018;0.001;0.001;1
"LINC01213";0.729379552701373;-0.000765735046003023;0.001;0.001;1
"RP11-366L20.2";0.729430318115427;0.000133308495107673;0.002;0.002;1
"AC009120.5";0.729473824361769;-0.00131157389699151;0.001;0.001;1
"RP5-1116H23.5";0.729473824361769;-0.000717930571540478;0.001;0.001;1
"PCP2";0.729473824361769;-0.000668805376991033;0.001;0.001;1
"RP4-537K23.4";0.729568100111643;-0.000845472061175823;0.001;0.001;1
"TBPL2";0.729568100111643;-0.00082455160298143;0.001;0.001;1
"ADHFE1";0.729625662547535;-0.00767445293176948;0.029;0.03;1
"AC012442.6";0.72966237994969;-0.000506613083547134;0.001;0.001;1
"RP11-568A7.2";0.72966237994969;-0.000242842573865362;0.001;0.001;1
"P2RY6";0.72966237994969;-0.000669871631049355;0.001;0.001;1
"RP11-838N2.3";0.72966237994969;-0.000477463201124359;0.001;0.001;1
"GJC2";0.729756663874603;-0.000786785358295317;0.001;0.001;1
"LINC01090";0.729756663874603;-0.000457334581161343;0.001;0.001;1
"RP11-378A13.2";0.729756663874603;-0.000534644443744851;0.001;0.001;1
"GS1-600G8.5";0.729756663874603;-0.000726845609616937;0.001;0.001;1
"RP11-326C3.15";0.729756663874603;-0.000622115314301828;0.001;0.001;1
"RP11-770J1.5";0.729756663874603;-0.00034955155124006;0.001;0.001;1
"RP11-579D7.4";0.729775123573442;-0.000863792016291226;0.008;0.008;1
"CTD-2199O4.6";0.729850951885077;-0.000599770272799918;0.001;0.001;1
"XAGE3";0.729850951885077;-0.000535342954424759;0.001;0.001;1
"CTA-217C2.2";0.729850951885077;-0.000476816129334839;0.001;0.001;1
"TCF24";0.729945243979804;-0.000185627928144515;0.001;0.001;1
"FAM209B";0.730090357641333;-0.00115861268242316;0.01;0.011;1
"RP11-698N11.2";0.730122313661849;0.000561471902506664;0.003;0.003;1
"TRIM7";0.730133840416793;-0.000316183824645317;0.001;0.001;1
"RP11-326C3.12";0.730133840416793;-0.000806946609321107;0.001;0.001;1
"CCDC62";0.730133840416793;-0.000283828940800958;0.001;0.001;1
"RP4-756G23.5";0.730133840416793;-0.000495440533359338;0.001;0.001;1
"GABRB1";0.730186428691218;0.000503695825738475;0.003;0.003;1
"TEKT4";0.730228144756439;-4.35590105081014e-05;0.001;0.001;1
"ODC1";0.730269288197063;-0.0783048614334612;0.754;0.691;1
"COL8A2";0.730322453175112;-0.000366214557637089;0.001;0.001;1
"B2M";0.730439517668697;-0.0190184531972883;0.832;0.774;1
"PTPN14";0.730592320963724;-0.0291369839932103;0.144;0.142;1
"RP11-468E2.4";0.730605795160894;0.00142749603884424;0.006;0.005;1
"SAPCD1-AS1";0.730763548765144;5.89072795652342e-05;0.003;0.003;1
"SMAD4";0.730775510571528;-0.0491411401601999;0.292;0.277;1
"RP11-70D24.2";0.730891818266554;0.000418867105925238;0.003;0.003;1
"RP11-981G7.6";0.730982726208682;0.000294234684154613;0.001;0.001;1
"RP11-78A19.3";0.730982726208682;-5.15004431451776e-06;0.001;0.001;1
"ENG";0.731006259779882;-0.00203210444878446;0.009;0.008;1
"LDLR";0.731153403014311;-0.0158570544627016;0.101;0.096;1
"CARNS1";0.731533279284032;-0.000253689990455221;0.003;0.003;1
"MYO1E";0.731571492940969;-0.0214302920874807;0.111;0.106;1
"NPAS4";0.731661594002692;-0.000685655805615979;0.003;0.003;1
"MYO15B";0.731677981075082;-0.0140498710645362;0.034;0.035;1
"USP27X-AS1";0.731854080151854;-0.000182570873643422;0.003;0.003;1
"AC091878.1";0.73191824595224;-0.000159513653465206;0.003;0.003;1
"PDZD2";0.732230164226269;-0.0038481806884745;0.015;0.015;1
"GATA5";0.732252401437142;-0.00402562566949993;0.013;0.012;1
"PPARGC1B";0.732528061651566;-0.00956266830530016;0.048;0.049;1
"ANKRD23";0.732688381661452;-0.000909037827904109;0.003;0.003;1
"RP5-919F19.5";0.732688381661452;-0.00116729714715161;0.003;0.003;1
"RP11-157P1.4";0.732688381661452;-0.000595547230216783;0.003;0.003;1
"RP11-235E17.2";0.732880957684845;-0.000652201613633415;0.003;0.003;1
"ZNF610";0.73295633607633;-0.00290504341672082;0.017;0.016;1
"RP13-270P17.3";0.733066282127843;-0.00621137323015654;0.029;0.028;1
"CLCN1";0.733201955087598;-0.000391664991077411;0.003;0.003;1
"TRPM6";0.733201955087598;-0.00055520145550078;0.003;0.003;1
"ATP8A2";0.733585357559225;-0.00606632238615147;0.016;0.017;1
"RP4-800J21.3";0.73395540627447;-0.000589774839385921;0.006;0.005;1
"ZNF432";0.734003440159253;-0.0122982651741518;0.047;0.045;1
"FKTN";0.734158193445617;-0.00733573401693132;0.051;0.049;1
"TSNAXIP1";0.734414653477081;-0.000522344773815162;0.006;0.005;1
"VKORC1";0.734433338488194;-0.0475691223919867;0.773;0.704;1
"DFFA";0.734459513486035;-0.0432123063598829;0.536;0.49;1
"RARA-AS1";0.734469149697419;-0.00961883123922889;0.037;0.035;1
"NGF";0.734528227428319;-0.00454313547380326;0.01;0.011;1
"EPDR1";0.734614995520384;-0.0117643818028189;0.046;0.047;1
"RP11-544A12.8";0.734788942925836;-0.0194732223312129;0.063;0.06;1
"TMEM232";0.734808889832006;-0.00283829802546268;0.008;0.009;1
"ZNF264";0.734859968629871;-0.0125743222283423;0.066;0.063;1
"SCNN1D";0.735057758976983;-0.000929697431096955;0.006;0.005;1
"BBS1";0.735310064369739;-0.00525331658859501;0.015;0.014;1
"NFYA";0.735432486865719;-0.00529480270437772;0.053;0.051;1
"SEZ6";0.735639095335849;-0.00415772659965536;0.026;0.025;1
"CTD-2538C1.2";0.735901941290489;-0.0022680496082566;0.008;0.009;1
"CNKSR1";0.735906907706779;-0.0136723385776247;0.065;0.062;1
"WNT3";0.73616065759626;-0.000948639046988936;0.006;0.005;1
"CCDC17";0.736337529086748;-0.000688338618672581;0.008;0.008;1
"MYL3";0.736541408979566;-0.00243638932044477;0.009;0.01;1
"DUSP6";0.736620541363629;-0.0193107777321881;0.071;0.068;1
"RP11-66N24.3";0.73726410015821;-0.00185562533690869;0.006;0.005;1
"CHRNE";0.73726410015821;-0.000885767425907814;0.006;0.005;1
"SLC16A11";0.737499621415817;-0.00355815637326952;0.008;0.009;1
"ALCAM";0.737592434908782;-0.0213744092086777;0.118;0.112;1
"FAM136A";0.73820470492629;-0.022373942805977;0.795;0.73;1
"TRAPPC11";0.738208821066185;-0.0221364280618403;0.115;0.109;1
"ZNF197";0.7383140184503;-0.0184748790565728;0.057;0.055;1
"ACSL1";0.738461860776535;0.000551536658281625;0.008;0.008;1
"LSP1";0.738484873527746;-0.00693092957628965;0.018;0.017;1
"ADORA2A-AS1";0.738659584043663;-0.00250131948851065;0.007;0.007;1
"LIMCH1";0.738930161025268;-0.012048009593797;0.076;0.073;1
"ZCCHC14";0.739053067480744;-0.00699161162978911;0.052;0.051;1
"ASH1L-AS1";0.739877540232019;-0.0140732218779717;0.054;0.052;1
"DMBX1";0.739951690585068;-0.00333662289856249;0.006;0.006;1
"HTR7";0.739959113460096;-0.00303065177906605;0.008;0.009;1
"ACTRT3";0.739979361936326;-0.00188933692645499;0.011;0.01;1
"CH17-373J23.1";0.740035236268823;0.000774903602385836;0.003;0.002;1
"TTC23L";0.74023631274684;0.000771105336428615;0.003;0.002;1
"DACT3";0.740358320962602;-0.0142602434419663;0.059;0.056;1
"RP11-277P12.20";0.740437406975984;6.41080949614439e-05;0.003;0.002;1
"UBE2R2";0.740444708595783;-0.0256147111283039;0.648;0.595;1
"SETD7";0.740561489161994;-0.00526829802677604;0.038;0.037;1
"RP11-571L19.8";0.740571479650883;-0.000144946714905425;0.003;0.002;1
"NOV";0.740643647426751;-0.00183709752342343;0.003;0.004;1
"RP11-111F5.3";0.740772603437035;0.000222277788695007;0.003;0.002;1
"B4GALT1-AS1";0.740802152673245;-0.00271962084684195;0.006;0.006;1
"TRIP6";0.740859833732613;-0.039770353148456;0.505;0.467;1
"CAMK2N2";0.740953884725441;-0.00341781286490038;0.023;0.024;1
"SMAGP";0.741125657842996;-0.0406044565405534;0.222;0.214;1
"SEC24B-AS1";0.741139755256589;-0.010081873250454;0.035;0.033;1
"PRRX1";0.74128265970435;-0.00152140172835442;0.003;0.004;1
"RP11-435O5.4";0.741443143944297;-0.000298992437120191;0.003;0.002;1
"RP11-96B5.3";0.741643185049676;-0.00365116599444767;0.008;0.008;1
"RHBDF1";0.741762276011712;-0.0161267311870293;0.064;0.065;1
"XPNPEP2";0.741857151391864;0.00082137001414615;0.008;0.007;1
"RP11-359E10.1";0.74194617810817;-0.0010164372115504;0.003;0.002;1
"CCDC96";0.741979717772102;-0.000542396107796825;0.003;0.002;1
"GHET1";0.742180965312351;-0.000482985555254621;0.003;0.002;1
"ZNF7";0.742709853680448;-0.0366591991378443;0.164;0.154;1
"SMARCA2";0.742795109943224;-0.00496018817241378;0.015;0.016;1
"RP5-1159O4.2";0.74282283040318;-0.00102138445912313;0.003;0.004;1
"VCX2";0.742919023683009;-0.000384040814836319;0.003;0.002;1
"XXbac-B135H6.15";0.742919023683009;-0.00108085177901008;0.003;0.002;1
"XKRX";0.743053241528101;-0.00106420411789079;0.003;0.002;1
"AC006273.4";0.743092153932391;-0.00229317579986637;0.004;0.005;1
"CAMTA2";0.743150423695752;-0.00638961496213611;0.037;0.038;1
"NPTX1";0.743187467183472;-0.00119554150594646;0.003;0.002;1
"TAS2R4";0.743376150023821;-0.0103430794971824;0.027;0.028;1
"CD68";0.743480523691982;-0.00173316488120687;0.01;0.01;1
"SYCP3";0.743590190973495;-0.000917202753624788;0.003;0.002;1
"RP11-1007O24.3";0.743594110655168;-0.00206601869183332;0.004;0.005;1
"AMBP";0.743995754517589;-0.000942146804385151;0.004;0.005;1
"CDH15";0.743995754517589;-0.00178853330549404;0.004;0.005;1
"CEACAM19";0.744206977085931;-0.00192043401952657;0.008;0.008;1
"HLA-DRA";0.74468011604919;-0.00397845976678946;0.013;0.012;1
"LOXL3";0.744805360234575;-0.0055225794099663;0.053;0.051;1
"C1orf167";0.744879794175477;-0.000508404171499751;0.006;0.006;1
"LATS2-AS1";0.745031399422512;-0.00416862230866;0.012;0.013;1
"UTF1";0.745132068451306;-0.0230131099529235;0.334;0.331;1
"C6orf3";0.745397571308306;-0.00412348550697874;0.011;0.011;1
"TGM1";0.745470864340246;-0.00176013490509328;0.006;0.005;1
"AATK";0.745801238626932;0.000127787368689545;0.014;0.014;1
"ITLN2";0.746028329060498;-0.00250239241623606;0.01;0.01;1
"PQLC3";0.746191633970218;-0.0159296825577402;0.094;0.089;1
"SORCS1";0.746603439541697;-0.0148743781223252;0.047;0.045;1
"CTD-2035E11.5";0.747522774806077;-0.00413266501548541;0.01;0.01;1
"C1orf194";0.747577905147252;-0.00354935534946889;0.008;0.009;1
"CITED4";0.747783317057852;-0.0281882260154348;0.218;0.206;1
"CTC-523E23.11";0.747829875741715;-0.0134022599712262;0.044;0.045;1
"STK32B";0.74784972125927;-0.00114528399598213;0.008;0.007;1
"CTC-273B12.10";0.747889197008572;-0.000288820133013531;0.008;0.007;1
"GBX2";0.748550719500606;-0.00191503972735746;0.008;0.009;1
"CCDC6";0.748710903272777;-0.0456945699393104;0.232;0.222;1
"OARD1";0.748794785649679;-0.0413492038612187;0.624;0.564;1
"AMIGO1";0.748874787837992;0.000838634083828187;0.012;0.011;1
"NMNAT3";0.748875020797731;-0.00426835673687818;0.015;0.014;1
"XK";0.748972729527765;-0.00294056456969657;0.013;0.012;1
"RP11-315D16.4";0.749664783757467;-0.00222805555315712;0.006;0.005;1
"RP11-278C7.4";0.749900454402008;-0.00454189078556621;0.007;0.008;1
"CATSPER3";0.750028714172827;-0.000215245933205495;0.004;0.005;1
"RLIM";0.750437261410304;-0.0232290935284522;0.138;0.131;1
"RP11-634B7.4";0.750469082714255;0.000726577995901238;0.003;0.002;1
"DNAH6";0.750750336844069;0.000369042831124193;0.003;0.002;1
"AC079117.1";0.751101951085643;0.000430790028938389;0.003;0.002;1
"RP1-122P22.4";0.751242611259668;0.000245134603544499;0.003;0.002;1
"ITPKA";0.751312944446806;0.000218820821223017;0.003;0.002;1
"SERF1B";0.751383279699969;0.000322029399977365;0.003;0.002;1
"PCDHGA2";0.751594297850175;0.000259836423558675;0.003;0.002;1
"NDST3";0.751734986937138;-0.000345749072001765;0.003;0.002;1
"RP11-281O15.4";0.751734986937138;-0.000322777995937453;0.003;0.002;1
"FAR2";0.752015416855081;-0.0079915566589757;0.036;0.037;1
"KIF25";0.752297825751992;-0.000933725357939457;0.003;0.002;1
"RP11-514P8.6";0.752297825751992;-0.000210550855323872;0.003;0.002;1
"ABCG4";0.752297825751992;-0.000318101434270674;0.003;0.002;1
"KLK5";0.752368189872408;-0.000119088866699717;0.003;0.002;1
"MTERF1";0.752409483733039;-0.0128207292067982;0.076;0.073;1
"ZNF32-AS3";0.752438556050691;-0.00148557305685153;0.003;0.002;1
"BTG1";0.752552699573596;-0.0245077836067511;0.786;0.74;1
"MCOLN2";0.75264055932413;0.000569512704526353;0.005;0.005;1
"MAP3K12";0.752825886373029;-0.017336970356856;0.042;0.043;1
"ZAR1L";0.752931176873176;-0.000409640221375974;0.003;0.002;1
"RP11-227G15.10";0.753212719675211;-0.000962488571177195;0.003;0.002;1
"MARVELD3";0.753325337788603;-0.0426835223239506;0.194;0.188;1
"RP11-319E16.2";0.753635095407255;-0.000982246775703016;0.003;0.002;1
"RPL3L";0.753846310929434;-0.00059807450044301;0.003;0.002;1
"TOR4A";0.753859541604175;-0.000176243651225594;0.014;0.014;1
"TTN";0.753916720197067;-0.00223020608876693;0.003;0.002;1
"ADAMTS10";0.754227587437747;-0.00636793435489496;0.024;0.025;1
"GHRLOS";0.754265242903485;-0.00178965201945159;0.007;0.008;1
"LINC00240";0.754662634351731;-0.00486692826069584;0.014;0.014;1
"RYR1";0.754776485386013;-0.00283616030314012;0.021;0.02;1
"NIPA1";0.754888710621507;-0.0187700889359927;0.07;0.067;1
"NEURL1";0.754965913736183;-0.00302549535354551;0.008;0.007;1
"PSMB8";0.755014602775715;-0.0173859818858027;0.076;0.072;1
"SETSIP";0.755458693448403;-0.00245191114421237;0.006;0.006;1
"ZC2HC1C";0.755708242855141;-0.00440422458646763;0.019;0.018;1
"MCM3AP-AS1";0.756037448207952;-0.0265924159345459;0.07;0.071;1
"CALY";0.756167805546041;-0.0132778080883648;0.064;0.061;1
"PKP2";0.756430539463661;-0.0209954373270403;0.121;0.116;1
"SUN1";0.756485263595462;-0.0415774103738091;0.232;0.223;1
"SH3D19";0.756586202567532;-0.0264940000841302;0.129;0.128;1
"FLT4";0.756840672722106;-0.00261902008047911;0.02;0.019;1
"JDP2";0.756852059343045;-0.00718877965354979;0.028;0.027;1
"TNFAIP2";0.756900576172482;-0.00466003254468312;0.012;0.013;1
"ALOX15";0.757213961233644;-0.000987068186151479;0.008;0.007;1
"ACAP1";0.757225468969952;-0.0112828090452668;0.039;0.038;1
"SYNM";0.757311387438193;-0.00191754471181298;0.01;0.01;1
"RP3-522D1.1";0.758289827262577;-0.00397830624601085;0.035;0.033;1
"GSTM2";0.75854103179398;-0.0016894803161106;0.008;0.007;1
"FAM218A";0.758661709918279;-0.00218091066347401;0.008;0.007;1
"CTC-444N24.11";0.758707255507136;-0.0307440542225111;0.128;0.125;1
"IFFO2";0.758832699188856;-0.00584816134108553;0.014;0.015;1
"GOLGA1";0.759019472783479;-0.0122816320769605;0.035;0.034;1
"MYO1D";0.759434692463469;-0.00198368878155418;0.027;0.026;1
"OVOL2";0.759456637232929;-0.00978218429337923;0.061;0.058;1
"PGM5";0.759487972147609;-0.00344820452602654;0.006;0.006;1
"AL133493.2";0.759665234078279;-0.0019466872688415;0.006;0.006;1
"THSD7A";0.759667708530193;-0.00106855119824149;0.012;0.011;1
"RP11-468N14.13";0.759696065313016;-0.00147223567882231;0.002;0.003;1
"ATP6V0C";0.759696065313016;-0.0012941361567926;0.002;0.003;1
"LAMA5";0.75975239674436;-0.0252260770928022;0.156;0.153;1
"PRRG4";0.759944692809802;-0.00438196002273926;0.025;0.024;1
"RP11-321L2.1";0.759972195058111;-0.00108348905349109;0.002;0.003;1
"PIM1";0.759974635570229;-0.0515085623724707;0.275;0.262;1
"RP4-613B23.1";0.760041232276012;-0.00199105808611732;0.002;0.003;1
"AC005523.3";0.760041232276012;-0.00140092590141776;0.002;0.003;1
"MMP28";0.760179312446169;-0.00128241920968476;0.002;0.003;1
"TMEM257";0.760248355397395;-0.00014592656049816;0.002;0.003;1
"ISM2";0.760455495709486;-0.00134390969126244;0.002;0.003;1
"OXGR1";0.760662653198389;-0.000851165901129475;0.002;0.003;1
"CTB-55O6.13";0.760662653198389;-0.00115140923311306;0.002;0.003;1
"FAM83G";0.760811240345539;-0.0196146588374807;0.084;0.08;1
"CNTN2";0.760817743987643;-0.00280006237310554;0.006;0.006;1
"SHC2";0.760908330334627;-0.0188207858816846;0.075;0.075;1
"RP5-963E22.6";0.760938889879054;-0.001015700424173;0.002;0.003;1
"RP11-620J15.2";0.761007953812833;-0.00140139601488812;0.002;0.003;1
"AC009133.21";0.761077019651028;-0.000807867595581405;0.002;0.003;1
"FOXD3-AS1";0.76114404925068;-0.018187714125514;0.185;0.18;1
"SIVA1";0.761161226427322;-0.00953379749680283;0.908;0.87;1
"CTB-47B11.3";0.76169869780845;-0.000775653160116088;0.002;0.003;1
"GLIS1";0.761716111548975;-0.00308033965147922;0.01;0.009;1
"RP11-849F2.4";0.761938393897778;0.000633084096811135;0.002;0.002;1
"AC005037.3";0.762160641462652;0.000782767257541218;0.002;0.002;1
"RP3-461P17.10";0.762234728344077;0.000787450590743186;0.002;0.002;1
"RP11-107N15.1";0.762318315994196;-0.00773040678035535;0.02;0.02;1
"LINC00910";0.762453615947372;-0.000619348961771756;0.005;0.005;1
"LLNLR-268E12.1";0.762531097516409;0.000691728895423333;0.002;0.002;1
"CTC-518P12.6";0.762679295366023;-0.000202073280078862;0.002;0.002;1
